time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.304714096788,0.0485354688823,11.9174020109,6.27942037654,0.0275614308642,0.0,-0.529984713295,0.0695765077382,3.16546338337,-0.0284675381425,-0.0519944968051,0.0,460.7063791792689,460.62966059992533,463.02594167717496,463.1156033421852
1.3800000000000008,-0.337016177192,0.052635224547,12.1079454389,6.27772636293,0.0248084905393,0.0,-0.54651309011,0.0669287557212,3.18593540749,-0.0278999144628,-0.0599363499155,0.0,421.5076731377834,420.81857174581876,420.7680194484526,420.8168941082898
1.4400000000000008,-0.370376108838,0.0565222872726,12.3046016471,6.2770718896,0.0214920559434,0.0,-0.565092825295,0.0625822417894,3.36876200984,-0.0402258433861,-0.0552197316988,0.0,472.16314427311767,472.5247404771802,471.8019221268347,470.84896766157607
1.5000000000000009,-0.404753874751,0.0601376386669,12.5112002,6.27629894857,0.0181668715992,0.0,-0.580466606282,0.0578338180893,3.51742108915,-0.0273436377903,-0.0563933303091,0.0,463.08698826801196,462.9927068252257,461.8002877110059,462.81481558114695
1.560000000000001,-0.439971513209,0.0634539243283,12.7260390912,6.27477069676,0.0155015511103,0.0,-0.593161450889,0.0525553992361,3.6434893758,-0.0324069655312,-0.0482323204415,0.0,456.81263801843517,457.46115060698713,456.4973233210664,456.09287073514645
1.620000000000001,-0.475879224651,0.0664291686797,12.94743697,6.27313390588,0.0126083180634,0.0,-0.603472746323,0.0464642541106,3.73614889349,-0.039800334061,-0.0506676663448,0.0,447.3563651486779,447.15653498905635,447.4520787422263,446.8492389929928
1.680000000000001,-0.512368141001,0.0690208446596,13.1758894536,6.27970458188,0.0102719466779,0.0,-0.612580888265,0.0406069451662,3.87847198416,-0.00819065299953,-0.0611353034727,0.0,463.53604721342225,462.7108511121281,461.72942265773696,464.216308275486
1.740000000000001,-0.549346674976,0.0714077591335,13.4126820357,0.00258388891777,0.00689269469557,0.0,-0.619682299476,0.039640189502,4.01415690448,-0.0374650078543,-0.0683444104419,0.0,462.21535591859606,461.6440517906788,463.20977828583466,460.9017714010242
1.8000000000000012,-0.586644078263,0.0738412887068,13.6513907036,0.00829017317949,0.00549231147724,0.0,-0.623448416117,0.0418935180867,3.94304905263,-0.0077468160187,-0.0515038732419,0.0,394.43494471294485,395.9839074478691,394.6582509434431,397.39167989203395
1.8600000000000012,-0.624169924056,0.0765352177143,13.8907273685,0.0115490074322,0.00320630681701,0.0,-0.627195467381,0.0482094087799,4.03452380029,0.0122257892543,-0.0626010638017,0.0,450.04212391025277,449.14092475767404,447.340530312713,448.96407533382654
1.9200000000000013,-0.661873596569,0.0796783811524,14.1360117658,0.013786908597,0.000690212992941,0.0,-0.62932537754,0.0568037377081,4.14124542421,-0.00246353082284,-0.0515442792302,0.0,453.00152295499225,453.88745786626714,455.6448990433312,454.4688536373464
1.9800000000000013,-0.699653528638,0.0833635007259,14.386277039,0.0159303465546,6.28149682997,0.0,-0.629772285246,0.0662534072274,4.20071574692,-0.0202884956262,-0.0434109239472,0.0,438.78832854019174,439.4615666600615,442.1687423238835,440.6978035358889
2.0400000000000014,-0.737416750578,0.0876928250711,14.6430238864,0.0152616691953,6.28131345131,0.0,-0.628965356795,0.0779848344879,4.35693185053,-0.0296907855021,-0.0275232956288,0.0,469.7059802521972,470.9359515917576,470.90388657113033,470.17592816623534
2.1000000000000014,-0.775129358641,0.0926893532927,14.9078399948,0.0140873705472,6.28052309455,0.0,-0.62805285403,0.088447740673,4.46984002152,-0.0395105841944,-0.0389589329115,0.0,459.501494302629,458.59364125102303,458.49465870558384,457.71336055378646
2.1600000000000015,-0.812762729051,0.0982998610466,15.1802898775,0.0130087972218,6.27861638171,0.0,-0.62618383879,0.0984325614057,4.61126921016,-0.0282012517919,-0.0328694531633,0.0,467.71770802501925,468.1912144825432,467.73415127310057,468.61366524200264
2.2200000000000015,-0.850249265687,0.104485544858,15.4598964239,0.0157528147762,6.27663280281,0.0,-0.623171125275,0.10805513814,4.7085526246,-0.0525049306261,-0.0343360367577,0.0,456.57257180012346,456.4551285423178,456.11940242127923,454.1734837432601
2.2800000000000016,-0.887516371086,0.111281326487,15.7453416309,0.0126041395496,6.27502340653,0.0,-0.618914791075,0.11814717092,4.80589144645,-0.054983984812,-0.0429882293456,0.0,457.87694546381624,457.187406282401,455.8851412482738,455.6851977042912
2.3400000000000016,-0.924495790332,0.118637885877,16.0380212445,0.0105084123701,6.27698622582,0.0,-0.613922849535,0.126824645006,4.94948493269,-0.0441079277841,-0.0208111943555,0.0,470.6558004878021,472.3687695743386,470.91196144811664,471.7510762894435
2.4000000000000017,-0.961275390463,0.126441969957,16.3360313442,0.0102815384091,0.00583079405732,0.0,-0.613197188399,0.133273789318,4.98400294572,-0.0282261900933,-0.0619471395318,0.0,441.5668002185334,438.1590410397882,437.80986713436147,439.12867764552647
2.4600000000000017,-0.998203801144,0.134633413633,16.6367803284,0.00907173009759,0.00813853207078,0.0,-0.617993936596,0.13966426304,5.04070713275,-0.0371394379781,-0.0900620455907,0.0,448.5793084978187,446.2861442921877,446.03292184119744,445.303954601586
2.520000000000002,-1.03543448368,0.143163534386,16.9388577899,0.00702756393229,0.00673702452629,0.0,-0.62293219632,0.144503573479,5.02860080218,-0.0431919125661,-0.113210496979,0.0,426.5118166638968,424.5211540690242,424.6969170287603,424.1765422035628
2.580000000000002,-1.07294901691,0.151981900331,17.2455302918,0.00450353885146,6.28313933898,0.0,-0.626804621217,0.149159975971,5.19310747761,-0.0474807321132,-0.116023128631,0.0,479.1333985263022,478.9089068652236,480.1995269202351,479.8730598132255
2.640000000000002,-1.1105542195,0.161003300149,17.557026697,0.00229793641285,6.27764984566,0.0,-0.626222768105,0.151370175531,5.19013720625,-0.0575483580384,-0.103879604574,0.0,429.5060520470183,430.5233086205508,429.1873197674658,428.3300916581477
2.700000000000002,-1.14801214947,0.170119147545,17.8712206124,6.28223685909,6.27255513486,0.0,-0.621859602646,0.152158354584,5.28258571133,-0.0536278604957,-0.0933325056873,0.0,458.90590628734026,459.7341294093654,459.329017133886,459.6378310908443
2.760000000000002,-1.18512343236,0.179218636622,18.1893199085,6.2790091674,6.26696705623,0.0,-0.614675462179,0.150859180862,5.32056149809,-0.0553163724635,-0.0962260401677,0.0,443.55007148114703,443.3047719711664,443.33118474825324,443.19044311111236
2.820000000000002,-1.22173055455,0.188189685756,18.5079481115,6.27630417653,6.26171653981,0.0,-0.605117293948,0.147954991926,5.30048197294,-0.0651838847172,-0.08941371425,0.0,424.6273957906366,425.2035738350088,425.42846104402395,424.58000270596574
2.880000000000002,-1.25769393918,0.196941956658,18.8246518434,6.27267417309,6.25693192087,0.0,-0.593282420384,0.143487816678,5.25651868863,-0.0604543023353,-0.0990443591607,0.0,417.0394658416706,416.18938370713863,416.7475856376917,417.1576169516588
2.940000000000002,-1.29277211501,0.205351823475,19.1421721345,6.27498892356,6.25111991659,0.0,-0.575440873681,0.137099434563,5.32716777421,-0.0883845178214,-0.104382682863,0.0,453.80401705377847,453.36667874839924,454.06307410756045,451.81283089097303
3.000000000000002,-1.32661958365,0.21338516218,19.4655343309,6.27115397636,6.24748594416,0.0,-0.552426617673,0.130265365862,5.45098880811,-0.0762577727712,-0.0877810621378,0.0,469.28703466042043,470.5662714785491,469.7461042321302,470.6802740789629
3.0600000000000023,-1.35910226177,0.220952195818,19.7941600882,6.26671153174,6.24827899058,0.0,-0.530382418363,0.121546680898,5.50294949367,-0.0732864580284,-0.0619883993109,0.0,449.31473058860297,451.39631774367064,448.2136381375495,448.4507014402518
3.1200000000000023,-1.39029790239,0.227942459233,20.1249031454,6.26619566481,6.24480938796,0.0,-0.509158769207,0.111438694453,5.52172553111,-0.0961017591735,-0.0575847383617,0.0,439.4277264440981,439.79004215163536,440.1481243898111,438.2501032878559
3.1800000000000024,-1.42020553169,0.234318867398,20.4556208967,6.26044070071,6.2427014162,0.0,-0.487567867732,0.100621845494,5.50228482004,-0.0989692480602,-0.0460142127148,0.0,426.3876687628808,427.3731476168635,427.7224605453668,427.46967302664484
3.2400000000000024,-1.44856829355,0.239853542886,20.7903224253,6.26114922188,6.23993111735,0.0,-0.457583653827,0.083996350763,5.65369214721,-0.128437281807,-0.0477686086931,0.0,479.4181606295314,479.28370487627774,481.5983113955774,479.3543756852022
3.3000000000000025,-1.4751560611,0.244414673348,21.1322048125,6.25345028366,6.23812794651,0.0,-0.428499133696,0.0672771620512,5.74193036608,-0.12811566972,-0.0376112927066,0.0,462.46776348157846,463.2662177621128,462.3117825064853,462.3227762416868
3.3600000000000025,-1.49984778962,0.247754662034,21.4819036012,6.24954122444,6.23664743806,0.0,-0.394417001253,0.0436681136911,5.91380670424,-0.150642302362,-0.0290861992879,0.0,488.04373924304576,488.679326229159,488.8955490345001,487.19872057691555
3.4200000000000026,-1.5225997869,0.24966447302,21.8391203143,6.24069180548,6.23724987573,0.0,-0.36407125692,0.0191248340435,5.99297616332,-0.146930383168,-0.0471135389545,0.0,463.24661809916773,461.8261230700412,462.48898020824373,462.7612968937145
